pct_mouse_click	screen_height	page_activity_duration	product_ean	pct_click_product_info	pct_scroll_move_duration	screen_width	pct_wild_mouse	ack	pct_scroll_move	pct_doubleclick	pct_click	user_id	wild_mouse_duration	browser_name	session_id	pct_rage_click	scroll_move_total_rel_distance	mouse_move_total_rel_distance	pct_scrandom	pct_input	pct_mouse_move	session_start	session_duration	total_load_time
10.35715	1080	9.95262	5096392953760	63.65833	13.03045	1280	55.78939	1.00000	53.36741	6.24781	4.61016	296	9.95921	mobile	30703	45.00163	8.42365	9.75153	53.00552	0.38169	8.71011	2019-07-20 07:46:44	191.53203	2.91077
5.89074	lower	9.06736	2335086324589	55.71599	5.70127	lower	42.94670	0.00000	73.28358	8.38827	8.96697	751	8.89576	edge	1031536	53.30057	8.39685	6.65930	31.96071	0.15040	6.19814	2023-06-20 08:48:41	56.58647	3.37680
12.87342	lower	13.86667	0775768865603	28.92765	16.71387	800	57.18681	1.00000	42.42432	1.73518	3.85213	1487	8.92167	opera	535693	43.51334	6.52633	9.40016	59.64107	0.15557	7.15989	2023-02-02 17:11:12	105.62196	3.20351
6.71835	lower	10.04446	8031323627928	72.56054	9.77695	1280	27.24460	0.00000	44.72471	9.79103	4.00819	2394	10.39450	safari	341312	56.68343	7.49159	7.35318	32.08877	0.57742	10.69429	2019-03-29 02:36:50	184.53595	6.37883
8.24996	600	12.72328	5295106328706	29.64822	8.44969	1920	38.07073	0.00000	51.20642	11.33928	5.59339	1812	10.99762	edge	985816	70.39443	8.06309	8.01551	34.94063	1.03846	6.51949	2021-06-05 08:46:34	235.46848	6.99099
9.60764	800	9.52555	1993570305899	36.06211	12.94522	1366	30.84346	1.00000	50.59074	6.08854	4.56460	422	9.20067	edge	1456549	43.80540	6.72226	11.60557	47.57182	0.19108	8.15134	2019-08-22 22:22:13	87.76680	0.22003
9.59294	800	9.63779	1055364742461	66.49349	14.76763	1920	40.07066	0.00000	37.42246	5.34685	3.61481	2420	11.47845	chrome	770540	44.49280	9.45048	10.79187	50.00008	1.65673	7.72652	2022-04-08 03:02:22	138.23628	2.49119
8.29234	800	10.39482	6934276148798	80.79349	8.70913	1024	60.45150	1.00000	54.31872	5.58731	9.49924	276	9.74905	safari	1231435	43.52308	7.65257	10.21629	27.25227	0.30533	7.10903	2019-04-12 15:52:12	202.74416	1.24614
6.89025	1080	12.39792	3089505107756	50.91267	8.07363	lower	46.97928	0.00000	34.19676	7.85800	6.02525	677	8.73640	edge	996836	57.89394	9.31405	3.60866	27.41910	0.11862	8.06456	2020-06-13 13:09:24	78.68612	8.18820
9.28101	lower	10.12416	2717173241274	52.48753	8.61063	1024	57.92832	1.00000	59.90288	6.27445	8.84710	2188	9.49381	firefox	404960	51.94924	8.84655	7.23446	26.49374	0.24136	7.65416	2020-07-29 00:09:09	197.77427	5.98278
7.66256	768	6.80344	3772021572886	49.11058	9.63793	lower	50.90182	1.00000	29.52749	7.51841	7.00132	1172	10.92677	chrome	463118	51.11196	8.48465	9.07510	55.80890	0.95477	7.18682	2023-01-03 23:44:53	227.55888	4.27484
9.22348	1080	8.01119	3781547965614	64.75767	8.59515	1366	45.47880	1.00000	58.12026	8.69027	7.11365	1138	8.43425	chrome	285342	46.73893	8.34472	9.16403	54.41549	0.10332	7.09990	2023-02-03 19:51:02	121.78390	0.60496
6.59588	1024	7.87163	0163698560796	15.22754	7.03514	1366	72.36685	0.00000	42.98537	7.38366	8.47187	2024	8.80338	chrome	47093	44.50814	6.27930	7.13066	45.12257	0.13122	7.89102	2020-04-09 07:17:12	211.35417	1.76460
6.40782	800	11.25152	6775641667106	56.14842	4.85879	1366	53.59151	0.00000	61.57660	9.59586	8.58061	409	8.30000	firefox	823208	33.80133	7.58701	4.44574	62.21266	0.08760	7.31857	2020-12-19 18:15:02	206.50572	3.82684
9.61145	600	8.89953	7331644873020	52.96270	8.95910	1024	41.38188	1.00000	49.80293	8.80664	6.83528	1548	9.03303	mobile	245357	50.53810	9.89431	8.46164	60.61633	0.16520	6.84224	2021-05-01 06:08:26	141.22469	6.25104
5.48171	lower	9.26485	8083859318511	58.67326	6.91646	1280	39.85936	0.00000	39.84609	6.84857	8.62972	870	8.57509	safari	1082538	57.48843	7.71611	8.50331	32.26612	0.10581	6.19097	2022-07-28 11:13:41	79.40561	1.56510
4.97150	800	7.51929	4152473737542	59.34878	7.63872	800	37.89172	0.00000	60.76876	8.59641	6.06517	212	6.63814	safari	1353741	48.53540	9.14390	11.40257	55.73735	0.02954	5.82826	2023-09-11 06:46:56	91.54911	4.37511
13.94303	1024	8.86821	5513792664244	43.00784	12.81372	1280	68.90614	1.00000	29.07966	5.99557	7.55951	1734	10.36469	edge	339924	38.40465	8.35001	12.31830	29.14684	0.56209	8.06011	2019-11-15 15:15:40	194.14396	3.56873
9.67203	800	10.15341	7899739852522	52.16986	7.51302	1280	30.03983	1.00000	45.82962	6.87154	9.78495	598	7.95223	chrome	850275	62.00327	8.29263	9.41026	45.08195	0.06544	7.22848	2018-12-21 19:26:28	89.47909	0.69880
4.90684	768	9.71838	8780233737479	78.30946	2.26311	1920	28.52362	0.00000	53.10769	11.50828	10.90359	1151	9.94693	edge	1263093	62.71218	9.02830	6.44295	31.20766	0.37678	8.20311	2021-01-14 06:55:10	299.46887	4.54716
6.31986	1024	10.16251	1155635872184	59.61179	6.60983	1920	41.33468	0.00000	53.24906	7.93002	8.09358	1930	8.95279	edge	1407088	17.82572	6.43859	5.43823	54.56319	0.14593	8.45045	2022-11-01 08:52:28	37.03627	2.99095
10.30895	768	10.26577	1472262613097	56.42742	11.26561	1280	75.46332	1.00000	76.50476	7.02861	6.05334	1071	10.61172	safari	741072	50.14245	5.09613	7.72349	47.01885	0.70993	8.84032	2021-01-17 04:09:31	191.59206	7.91602
9.68934	1080	10.93955	0236185394249	55.28166	10.23819	1920	63.40351	1.00000	47.07701	5.70756	8.84472	1577	11.37806	mobile	1454975	32.03501	6.34622	10.17950	41.72319	1.50515	8.08040	2019-08-18 21:30:21	220.58395	5.07851
6.51981	800	11.89436	3371025320419	27.89478	8.15768	1920	63.82186	0.00000	63.96049	10.93365	5.20929	2294	10.52009	edge	853293	53.00847	7.44345	7.85832	58.08840	0.64168	6.39151	2021-05-18 14:45:14	1.11985	1.88343
8.75480	lower	10.34296	8582212677949	32.81435	7.81509	1024	44.84194	1.00000	41.80578	6.67816	9.46775	1105	8.81555	safari	1093239	73.84273	6.96803	9.39606	52.07710	0.11133	7.11674	2022-02-06 20:31:22	261.96775	1.12584
5.69799	1024	10.62748	4181714427195	53.29100	4.45106	1920	39.33501	0.00000	45.41441	9.87293	9.19565	173	9.21468	edge	961112	52.94487	8.61181	5.52720	32.27048	0.18562	5.70356	2020-05-10 02:29:37	108.16883	11.20636
8.09737	800	12.86889	4353858419187	41.28893	8.17722	1366	29.54296	0.00000	41.17479	12.05039	5.02094	2098	10.48308	chrome	177785	59.49138	6.87272	7.57394	32.18586	0.63237	8.09689	2022-08-13 23:02:44	132.71328	5.33451
6.73419	higher	8.84180	9716053391392	45.05397	4.91699	1280	54.23990	0.00000	44.80497	9.49883	9.39030	459	9.15357	chrome	735223	62.06467	7.04452	5.40905	53.71188	0.19481	8.44328	2021-08-22 15:29:35	155.83875	0.60025
7.09272	1080	7.98893	9338865157302	43.00651	5.45987	1366	17.39137	0.00000	35.11696	9.57928	9.39054	793	10.34043	chrome	313268	45.67403	7.74785	5.53866	48.80084	0.53768	7.17091	2022-01-31 09:32:27	122.23705	2.77601
7.61640	1024	9.11181	9506553869589	79.49243	8.74178	higher	26.48624	1.00000	38.01954	5.80269	8.38944	249	8.81242	opera	716983	59.19578	7.09561	9.17633	50.04284	0.14893	7.26121	2019-08-13 01:59:13	116.24910	0.78413
9.62888	600	9.35093	5194406364028	53.79400	11.26880	1280	49.56596	1.00000	63.42891	6.80398	5.68799	423	9.51040	chrome	75691	41.04369	6.80063	8.84789	40.58280	0.24839	7.66754	2020-02-03 02:01:04	134.80091	2.35745
13.90547	1024	6.89557	0042652594544	38.29050	11.47313	1280	41.05013	1.00000	49.77577	6.23822	7.81200	935	8.16610	edge	91566	36.98741	7.37199	10.71109	49.10330	0.07541	7.16781	2021-09-12 16:09:56	187.66822	4.72819
5.95084	600	9.77494	3404110577327	52.15096	7.67463	1366	76.78787	0.00000	34.23138	6.53993	7.46741	396	8.10864	mobile	1371279	60.23827	6.72411	6.44843	53.82084	0.08470	4.80496	2019-06-21 12:26:30	31.78795	11.41088
8.96084	lower	8.21134	9012396146249	42.94555	12.06756	lower	41.00052	1.00000	58.83334	7.99348	4.40701	487	11.07782	chrome	1258976	24.87283	8.20768	9.74904	51.33703	1.11924	8.21318	2021-07-23 06:26:42	214.95873	2.56516
9.20808	1080	8.93379	4112457158350	57.65404	10.00225	800	51.32322	1.00000	24.98023	5.24657	9.38694	882	11.23459	safari	1123683	60.58799	9.07679	10.81786	17.63171	1.31306	8.88579	2019-07-08 22:27:17	145.42684	2.59682
5.14041	800	9.13894	3725980385820	47.83732	6.49787	1024	47.55016	0.00000	30.15100	6.95148	8.42516	1617	8.34573	other	176310	56.98584	8.52077	6.69295	44.92782	0.07929	6.55939	2021-02-20 05:39:29	126.36683	4.88167
8.22838	1080	8.31011	4947561813600	75.23519	8.25021	1024	67.86312	1.00000	63.31753	7.14447	8.14134	1805	8.56840	chrome	1434460	46.66495	8.26378	8.71098	51.94299	0.09799	6.63984	2019-01-02 23:41:41	291.44805	2.11953
10.36824	1024	9.57437	2913057853896	67.12816	13.61914	higher	47.00177	1.00000	57.41732	6.54110	3.68240	547	9.57449	chrome	120804	38.20949	9.79285	10.52976	65.71135	0.25189	8.78171	2020-07-07 23:20:11	196.66947	3.62274
11.08801	1024	8.07525	6977529249798	56.15769	5.78919	1024	30.80789	0.00000	35.87534	10.04604	9.89654	338	9.29511	chrome	857358	46.00638	6.38946	4.55900	56.85852	0.19681	9.28783	2022-01-29 15:36:19	88.84111	0.83728
5.34736	600	9.38763	7076996099642	57.37494	8.21442	800	29.21099	0.00000	57.48310	10.06456	5.47682	365	10.38050	firefox	1345982	54.69668	7.54328	8.99556	49.65575	0.56076	7.03829	2019-09-15 05:23:11	261.81483	8.10512
7.02095	600	8.58760	0663349905179	32.78309	6.95474	1024	47.36892	1.00000	39.10296	5.38340	10.66856	1818	9.51043	edge	185687	43.57903	7.11904	7.83885	32.43717	0.24316	6.97886	2021-12-16 23:46:54	108.24020	2.36921
7.14009	1024	6.50263	8171532561276	24.86065	10.74046	1280	26.14251	1.00000	78.73003	7.77234	5.07438	2386	10.33835	edge	496023	80.09163	6.52162	9.67697	50.37353	0.55274	7.57675	2020-10-12 09:14:12	134.86259	3.81489
3.85131	800	9.41016	8345457290966	78.91933	3.56719	1366	47.34589	0.00000	56.55476	10.05653	9.74142	904	9.75343	firefox	345087	67.29483	8.37842	6.40775	49.20615	0.31763	8.30740	2023-08-25 07:52:36	209.00192	5.86212
8.19857	768	8.46187	1419298618511	46.91208	7.37081	1280	47.29389	1.00000	38.91509	5.97598	9.92725	1304	8.59741	other	650263	50.44993	7.02313	7.98430	37.41819	0.09849	8.26794	2020-11-29 08:23:25	62.66787	18.07765
10.51952	800	10.57930	3667963150912	60.26540	8.88490	1920	31.10663	1.00000	47.00598	6.79240	9.13917	2491	8.33024	mobile	825649	68.32186	7.42645	11.50375	48.47091	0.08221	6.41463	2023-02-04 01:57:14	69.91627	5.03871
9.11264	1080	8.89004	7221997183481	56.16382	10.12706	1920	36.00924	1.00000	31.13386	6.81564	6.68350	788	8.61164	mobile	1335136	60.43736	8.68883	9.74277	49.04565	0.10992	7.46026	2020-10-10 04:02:03	87.84891	1.74942
12.03339	1024	12.26357	5432161134471	27.47919	11.62050	1024	50.23500	1.00000	59.27198	5.12209	6.28854	260	7.11965	edge	1359117	51.90950	7.49992	7.83287	26.15204	0.03816	7.22980	2019-12-02 16:40:39	214.65271	1.69943
7.65206	800	11.97373	9347990187399	52.82230	8.98328	lower	44.46206	0.00000	62.71483	11.05367	3.88877	2404	9.38010	chrome	353638	52.80449	8.36832	6.69459	41.86766	0.23007	7.91031	2019-01-17 03:11:15	224.09764	3.87478
4.95008	lower	7.86972	6850542184690	30.44158	5.30763	lower	32.25192	0.00000	21.30638	7.75518	9.93567	497	9.10322	edge	682515	49.47002	7.30995	8.21846	47.67083	0.17226	8.56019	2020-07-16 07:14:00	93.94582	2.81860
13.71328	800	8.96267	7643077804213	56.60665	10.78492	1024	52.81958	1.00000	8.21286	7.13841	7.59907	1409	7.91238	edge	790545	40.84028	6.97369	10.02638	34.98346	0.06039	9.81030	2022-01-11 00:37:48	156.06862	2.11491
10.55347	1024	10.88576	2657959293014	52.15340	12.46945	1366	49.86805	1.00000	39.27415	5.67396	5.23744	702	8.53819	safari	489741	49.77643	8.17003	9.99577	46.65352	0.10541	7.91077	2022-01-20 06:12:58	72.49796	4.57896
8.97045	768	10.83174	6002914283337	65.46853	9.76019	1920	54.98647	1.00000	46.53382	3.82954	8.05669	207	6.56263	safari	1295502	53.52825	7.56987	8.59546	38.48003	0.02213	5.69493	2021-01-15 02:06:26	254.48210	1.76117
7.74164	800	11.14188	8259603304608	35.97123	4.08041	lower	49.33776	0.00000	52.42636	10.39971	9.89094	1396	8.09824	chrome	816652	59.04247	5.99779	6.11320	52.06164	0.06530	7.54678	2022-10-04 02:18:04	213.76944	10.25784
3.79565	768	10.68959	0799486552515	71.41891	5.58416	800	46.56671	0.00000	24.64237	8.27608	8.08702	519	8.74699	firefox	623831	67.55765	8.01203	6.73655	43.63279	0.12972	7.40774	2023-07-02 02:36:45	150.51714	1.74318
6.01096	higher	9.90514	0489274146490	52.45339	7.54078	800	31.64423	0.00000	41.54785	9.47845	6.01748	2138	9.10366	chrome	396751	69.04176	8.84923	6.77718	46.72580	0.18627	7.62276	2022-10-15 13:35:39	71.62146	2.44198
6.81540	lower	7.29417	9129085365567	64.01362	9.02643	1024	74.69463	1.00000	46.39025	7.38445	7.13208	2428	10.03311	edge	772778	66.81376	7.93019	9.42144	42.58291	0.41073	7.56424	2020-05-14 01:39:45	131.42923	3.28780
5.83107	768	11.21389	1225806128911	41.29482	7.01942	1280	57.84562	0.00000	35.70600	10.38967	6.57409	2423	9.31701	edge	269140	40.87146	8.37570	9.55752	34.32676	0.20452	6.76789	2020-11-15 02:10:51	159.20179	6.47164
8.62691	600	11.19691	1725796454507	52.38249	2.00338	800	55.81267	1.00000	70.42138	12.98860	10.79329	1302	8.82778	chrome	77865	50.65160	7.10843	3.60408	71.38230	0.14254	8.80351	2020-09-17 15:12:04	92.84251	3.30797
4.54837	lower	9.23773	3781685599924	30.13502	7.15529	800	50.94985	0.00000	41.12641	8.74365	7.01894	2080	8.85899	firefox	560278	44.04614	9.15610	10.31539	75.80376	0.11815	7.37737	2021-11-06 13:38:53	124.67208	1.48396
9.96593	800	10.09808	4353192820595	55.65104	12.19013	1024	51.69793	1.00000	65.34685	4.62300	5.96109	2046	8.60295	edge	961224	39.32673	7.33753	9.25249	30.76895	0.11182	5.85481	2022-04-20 16:05:38	223.83850	2.35655
12.26374	1080	10.86908	0007845747350	31.00354	11.93967	1280	33.39762	1.00000	52.32056	8.48538	4.74653	22	10.20415	chrome	1034750	58.77414	7.38164	7.04113	49.34524	0.47356	7.36613	2022-04-23 10:30:11	139.28671	4.23435
11.24331	1080	11.38623	8257401430369	28.19346	14.22718	lower	53.20960	1.00000	64.44387	3.83250	4.83031	2203	8.91161	edge	821365	61.46273	7.91673	9.87640	54.22752	0.14776	6.41553	2021-07-03 13:33:39	100.22669	2.74532
10.80486	768	10.87133	1760475413222	72.85248	11.37449	1366	50.12919	1.00000	54.90042	5.10661	6.20073	18	7.03516	edge	1299133	63.46112	5.98727	8.63740	15.12060	0.02601	7.83240	2022-01-02 23:08:48	150.30932	1.24777
7.94904	1024	9.20327	7716298458593	35.25575	10.66484	1024	39.32685	1.00000	53.32218	3.89293	9.41289	999	12.05357	chrome	147918	40.50603	9.37757	11.42290	36.53864	2.94423	8.52537	2021-06-19 15:55:10	215.93920	0.94964
5.12664	600	8.12158	7986334047467	63.56249	7.13259	800	72.37664	0.00000	47.60454	5.80636	8.81868	1189	8.24780	firefox	558389	52.38703	8.56609	8.38465	32.68336	0.08141	8.29186	2018-11-21 00:52:25	276.02930	7.31968
5.84496	1024	7.62195	7121453780752	53.52223	3.51309	1024	66.92554	0.00000	44.98350	9.49633	11.16585	2013	8.99619	edge	714103	64.66382	6.79231	7.58167	40.01119	0.15001	9.54699	2020-02-12 05:20:37	255.64719	4.59040
6.04110	1080	7.22521	2794669974113	48.98318	8.02336	higher	75.18312	1.00000	35.99452	5.86129	8.33902	2075	9.03216	edge	690402	43.42776	7.57485	7.78187	73.76505	0.16753	8.34011	2018-12-04 14:25:48	101.91684	3.93409
6.57120	1080	5.99401	3464830419734	48.72776	7.89317	1366	50.51702	1.00000	52.13091	8.85905	7.20203	296	10.28084	edge	1359505	45.47405	8.42333	8.02480	51.10363	0.51486	7.53864	2021-11-11 21:21:59	160.98386	2.55963
7.29702	800	9.32801	3906905072579	57.58348	9.08492	1366	45.99918	0.00000	36.35107	9.18234	4.48605	1588	7.57398	chrome	1402807	47.11812	5.42514	7.70787	48.55028	0.05740	7.79822	2020-03-05 15:06:35	214.32584	5.12218
9.61771	768	8.32616	3568615572741	39.05389	9.80944	1024	52.60866	1.00000	55.19409	5.12280	8.67516	1898	8.84628	edge	1336666	55.60292	7.11833	9.73852	56.95937	0.13580	9.01711	2019-01-26 14:50:04	163.63384	7.55921
3.34929	1080	7.39377	3398145067055	33.94267	7.62925	1280	54.22917	0.00000	39.82358	7.69849	6.74009	902	9.76770	chrome	1240452	62.63177	8.23863	8.84562	51.28246	0.32323	7.61296	2020-06-29 01:55:06	107.31277	2.56737
7.15479	lower	11.39728	4862002167435	26.83899	5.27230	lower	58.35101	0.00000	50.37552	10.54786	8.37063	2468	9.75470	edge	1314812	59.32154	7.43930	4.54570	34.78757	0.30348	9.09837	2021-11-07 19:44:54	161.86069	0.55254
10.43924	lower	9.47660	7274155475546	50.30296	10.76957	lower	38.84504	1.00000	54.05886	7.53283	6.15557	1415	8.84108	edge	753176	59.22789	7.79165	10.11153	35.81197	0.13548	7.59980	2019-10-10 02:38:43	160.98797	2.17192
9.41408	768	9.12102	3776359940287	58.66663	8.36886	1920	48.77389	1.00000	39.07994	8.34908	7.49201	1818	8.68669	edge	1225971	35.51125	8.19590	7.70908	42.34161	0.11250	7.19409	2020-07-08 04:35:37	93.96379	0.66818
5.49509	768	8.74160	3650979038619	48.29179	8.58514	1024	47.13578	1.00000	49.75779	7.72238	6.65480	888	8.96552	edge	273346	74.32966	9.52365	11.06231	43.30472	0.14121	6.26348	2022-09-02 07:43:54	77.89985	3.52366
2.95058	600	9.38563	4894010984971	69.04118	5.89874	1024	35.33642	0.00000	30.00857	8.31244	7.99308	919	10.16285	chrome	1067182	66.06272	8.46121	7.11591	51.38596	0.44917	8.21281	2020-01-03 10:00:51	166.84984	8.52155
10.96020	1024	10.68378	4938651286107	18.32786	10.33558	1024	54.88623	1.00000	44.66104	6.18045	8.48292	1549	9.72053	edge	822877	53.22414	7.52522	11.07781	50.06691	0.30197	8.16264	2019-04-07 10:43:49	203.56722	2.73675
9.22487	1024	9.28761	4760181221804	44.64850	14.31395	1920	66.52509	1.00000	50.73094	5.69683	3.42357	1956	10.21807	edge	201943	44.87336	7.78704	11.72245	52.92633	0.47327	6.67720	2019-11-21 12:19:11	118.68754	1.08473
6.27490	higher	8.99268	0044637183897	56.49507	8.22308	800	20.50736	0.00000	58.61485	10.00878	5.24621	456	8.42560	safari	732373	49.22001	7.76668	9.54229	51.95067	0.09581	7.63656	2019-09-02 23:44:30	219.02979	5.54797
4.82128	600	10.56110	4719190433760	51.96477	4.36916	1920	58.08238	0.00000	38.39338	9.25298	9.00581	1371	8.38512	chrome	1341557	44.57361	8.53825	5.67322	61.82183	0.10055	8.53223	2023-09-06 00:11:01	236.88846	3.38886
6.54943	600	10.05527	6769524443017	79.30108	5.29355	1024	49.38518	0.00000	41.52464	9.31523	8.71315	1035	9.03328	chrome	1443036	51.17940	7.86237	4.67565	60.04843	0.15668	7.03984	2022-04-20 21:57:18	102.63193	4.14305
5.74316	768	6.40168	9315258450165	45.80942	10.29774	lower	32.54949	1.00000	23.82714	5.82424	6.39817	1520	10.34351	other	87472	55.44541	7.13890	9.75816	58.90148	0.55914	6.96191	2023-08-12 09:57:39	103.49437	0.92281
6.85942	800	11.73232	7393172996336	49.20356	8.83111	1920	51.42658	1.00000	38.02046	4.92495	9.76812	1577	11.18346	opera	1492160	43.45896	8.89969	10.47612	26.91542	1.24547	7.69287	2021-02-26 10:21:49	262.16921	4.12916
5.60651	768	9.95061	2016977409690	42.12946	5.10312	1024	63.00818	0.00000	50.28763	9.31324	8.95316	683	9.25859	firefox	984328	68.93942	7.38984	6.30031	52.80119	0.20669	8.40664	2019-12-28 01:36:19	143.50342	0.86142
6.65170	1080	9.09022	6709381242088	68.63089	9.72872	1024	53.87216	0.00000	46.91235	8.59320	5.57044	529	10.82739	edge	486576	55.95884	8.23653	9.39300	35.48495	0.87829	9.37744	2019-05-23 16:54:30	128.93436	3.23705
6.21102	768	10.28196	8098364881368	53.16963	4.80239	lower	43.91354	0.00000	37.55133	9.35878	9.14471	337	8.74239	edge	523067	40.10307	8.07324	5.33652	58.30514	0.11956	7.64754	2020-09-14 06:37:53	101.70714	2.71076
6.59420	1080	8.91012	6243751378477	56.37626	8.63513	1280	59.68392	0.00000	59.08073	9.36153	5.28201	2131	7.73869	chrome	616508	28.90063	7.20147	10.54279	38.97944	0.05424	4.71068	2019-04-08 09:47:48	117.82148	0.42281
6.80337	1024	6.14146	1695197969477	46.62459	1.64851	1366	53.26222	0.00000	44.22621	11.57917	12.70532	1473	10.07503	opera	926869	54.79385	6.51199	6.44485	28.07897	0.40559	7.58146	2023-04-30 08:36:00	114.79502	3.46897
5.10460	lower	11.07174	3570677848016	53.91907	4.83219	1366	27.00660	0.00000	36.61034	8.65479	9.34083	1250	8.40133	edge	831087	61.26838	8.72026	7.28697	50.79875	0.08453	8.10292	2023-04-06 04:09:02	82.04988	3.58376
5.04060	1024	8.71051	4096955304603	38.14803	6.36566	1024	79.37599	0.00000	32.05462	10.18409	7.04079	1945	8.71824	safari	1265019	39.06833	8.30590	9.81008	40.19373	0.11935	8.11944	2021-09-05 02:43:09	107.59830	2.76992
5.59630	1080	10.85731	4712241200274	46.61674	9.64300	800	48.71665	0.00000	65.21422	9.74549	4.34523	1052	12.47021	chrome	80460	43.30678	7.21838	6.49123	38.75585	4.44503	6.92753	2021-05-09 19:46:09	302.55324	2.37693
11.68095	1024	11.63745	4364590960943	61.24349	17.82289	1920	50.21098	1.00000	30.61236	3.89296	2.16299	1197	11.51661	chrome	1107610	43.62955	6.82261	12.41768	50.79196	1.72642	7.96076	2021-06-14 01:20:27	87.24623	5.64842
5.27509	1024	10.00581	6626369620792	41.08666	8.15912	800	39.55120	0.00000	54.53332	9.96130	5.44335	1927	10.11843	other	1417282	78.69129	8.91061	8.94749	67.56864	0.44005	7.55492	2018-09-26 07:09:22	188.83844	2.56629
9.81484	1024	7.61705	1108191581861	52.91701	7.55163	1366	47.82422	1.00000	8.02645	6.62493	9.50471	1679	7.79062	mobile	585683	53.23382	6.42180	7.14545	66.94966	0.06528	8.34176	2023-03-30 22:46:05	113.78938	3.45960
4.98739	768	8.87962	2562905466964	11.92181	6.78869	lower	58.99614	0.00000	19.22499	6.80643	8.25415	1085	8.74511	edge	1356603	53.44060	9.77479	6.60527	38.83336	0.12624	5.86530	2020-04-21 08:53:41	95.20722	2.81049
4.46469	1024	6.96770	6755674388230	21.95955	9.29129	1366	60.15222	0.00000	59.16941	7.84586	4.30807	108	7.18426	chrome	295216	55.45646	6.38091	10.27710	33.29745	0.04682	8.72366	2022-03-15 02:11:08	225.65590	7.72596
10.51558	768	10.14823	5443050121922	49.26470	9.75728	1366	68.86112	1.00000	38.33324	6.30739	8.89875	1761	9.68754	edge	1257099	39.33850	7.49653	11.05795	39.85338	0.27976	5.89479	2021-03-21 18:53:17	110.01868	5.14540
7.72513	1080	11.77064	2785734844615	31.75413	3.42438	1280	55.47801	0.00000	67.42746	11.47581	9.25964	2471	8.38763	other	817910	76.31480	6.38490	2.60941	39.03649	0.09615	7.97143	2018-11-11 20:39:30	230.63426	2.26618
