location	code	store_name	product_ean
Europe/Berlin	DE	Hermsdorf	6353853793174
Europe/Paris	FR	Bar-le-Duc	7822857527614
Asia/Kolkata	IN	Bhayandar	1266475901283
America/New_York	US	East Haven	6984017118481
Asia/Manila	PH	Recodo	3683563554684
America/Chicago	US	Evergreen Park	8290735463887
America/Caracas	VE	La Victoria	5240192569335
Asia/Shanghai	CN	Foshan	1217876579977
America/New_York	US	East Haven	3533474617292
Asia/Manila	PH	Recodo	3560887999738
Asia/Kolkata	IN	Lal Bahadur Nagar	4152349107783
Europe/London	GB	Brierley Hill	1707836738433
Asia/Vladivostok	RU	Lesozavodsk	8895262901507
Asia/Shanghai	CN	Changzhi	1258633769774
Atlantic/Canary	ES	Maspalomas	3716935925475
America/Los_Angeles	US	Beaumont	6338748561700
Asia/Bangkok	TH	Damnoen Saduak	6247270825856
America/Merida	MX	Progreso	4357850059433
America/Fortaleza	BR	Pedro II	9084449542490
America/Los_Angeles	US	Indio	0003641034915
Europe/Rome	IT	Malnate	8422331781472
America/Los_Angeles	US	Aloha	4858300909761
Africa/Johannesburg	ZA	Mokopane	9467881943030
Asia/Kolkata	IN	Rajaori	7284877782631
America/Caracas	VE	La Victoria	5586344229024
Europe/Berlin	DE	Bretten	0305527343624
Indian/Reunion	RE	Saint-Denis	4865287291017
America/Lima	PE	Minas de Marcona	2471204172585
Asia/Manila	PH	San Jose	6860865860027
Europe/Rome	IT	Mesagne	8317927331172
Europe/Madrid	ES	Palafrugell	3016561347284
America/New_York	US	Sicklerville	7264813207978
Asia/Tokyo	JP	Nonoichi	6938067572359
Asia/Vladivostok	RU	Nikolayevsk-on-Amure	0593089487768
Europe/Amsterdam	NL	Culemborg	5437288786107
Europe/Brussels	BE	Temse	8404504681901
Africa/Lagos	NG	Olupona	6048566764954
Europe/Skopje	MK	Bogovinje	5534650415969
America/Havana	CU	Media Luna	2868485153172
America/Chicago	US	Searcy	6145703511850
Asia/Shanghai	CN	Zhuangyuan	2486705821276
America/New_York	US	Front Royal	4467163430444
Europe/Minsk	BY	Vitebsk	6970253146746
America/Chicago	US	Abilene	3817618617592
Africa/Lubumbashi	CD	Kamina	2960729490774
Europe/Rome	IT	Campobasso	9271354234385
Africa/Lagos	NG	Lagos	2843995247443
Africa/Dar_es_Salaam	TZ	Kidodi	4879675242086
Europe/Podgorica	ME	Budva	2688257697754
America/Managua	NI	Jinotepe	4997248887592
Africa/Abidjan	CI	Bonoua	6020353037168
Europe/Moscow	RU	Yeysk	0321239420873
Europe/London	GB	Rutherglen	0785633062822
Asia/Tokyo	JP	Yamada	9139222792415
America/Los_Angeles	US	Visitacion Valley	5877719231057
Africa/Tunis	TN	El Alia	2579866071601
Asia/Bangkok	TH	Yasothon	9770178520204
Europe/London	GB	Penzance	2175062881633
America/Mexico_City	MX	Acayucan	1068879937673
America/New_York	US	Middle River	1970094603977
Indian/Antananarivo	MG	Ambatondrazaka	2014223788230
Australia/Melbourne	AU	Carnegie	5952442469103
Europe/Rome	IT	Castelfranco Emilia	9473768175920
Europe/Amsterdam	NL	Hardenberg	9572873737334
America/Chicago	US	Crystal Lake	6014404634451
Europe/London	GB	Cowes	3158501733945
Europe/Warsaw	PL	Ustka	8927959578324
America/Montevideo	UY	Durazno	9318629473473
Europe/Vienna	AT	Sankt Peter	8028946434675
Europe/Vienna	AT	Sankt Peter	8911875723210
Europe/Paris	FR	Bron	3966519928297
Asia/Bangkok	TH	Kantharalak	2455605600366
Asia/Jakarta	ID	Kudus	9459966041335
America/New_York	US	Morningside Heights	4527389540737
Asia/Kuching	MY	Donggongon	1945614266703
Asia/Jakarta	ID	Besuki	8992937241224
Asia/Jerusalem	IL	Ganei Tikva	6943245464968
America/New_York	US	Bon Air	9362715032297
Europe/London	GB	Lymington	2366259351606
Indian/Antananarivo	MG	Sakaraha	9311854476851
Atlantic/Canary	ES	Maspalomas	1537489720024
Europe/Moscow	RU	Roslavl’	5793247899531
Asia/Jakarta	ID	Wangon	9326000887207
Europe/Moscow	RU	Valday	1343458945554
America/New_York	US	Harrisburg	3027000613280
Asia/Shanghai	CN	Changshu City	1329260132306
Europe/Rome	IT	San Giuliano Milanese	1414560116016
America/Toronto	CA	Markham	5128059396983
America/Caracas	VE	Barinas	4549704828917
Europe/London	GB	East Dereham	1200424306552
Asia/Kolkata	IN	Kenda	6033819584847
America/Fortaleza	BR	Guaraciaba do Norte	9603219366922
Europe/Berlin	DE	Wittenau	9293577935573
America/Havana	CU	Varadero	7300586472813
America/Sao_Paulo	BR	Palmeira	7179763735603
Asia/Kolkata	IN	Sirsi	4670050370598
Europe/London	GB	Lancing	7030813955191
Europe/Madrid	ES	Caravaca	0415749485832
America/Chicago	US	Brenham	5384593020993
Africa/Douala	CM	Tonga	8206456324871
Asia/Tehran	IR	Darreh Shahr	2549632768929
Africa/Kinshasa	CD	Kasangulu	1693798691056
Asia/Shanghai	CN	Haicheng	2508210594671
Asia/Manila	PH	Baliuag	7701089200796
Africa/Bamako	ML	Kati	4903176547668
Africa/Algiers	DZ	Thenia	8967413892252
Europe/Helsinki	FI	Kallio	7365484701472
America/New_York	US	Keene	0696375584902
America/Los_Angeles	US	Riverbank	3391913254015
Europe/Chisinau	MD	Soroca	0704679372290
America/New_York	US	Leland	6346795466602
Europe/Berlin	DE	Finnentrop	2658702001726
America/New_York	US	Woodlawn	8213425846012
Europe/Paris	FR	Valence	6679480034948
America/Mexico_City	MX	Santa Rosa Jauregui	2933339223797
America/Halifax	CA	Charlottetown	4287557045630
America/Martinique	MQ	Le Robert	3971572657299
Europe/Berlin	DE	Landshut	3990637380590
America/Chicago	US	Hueytown	7126385516547
America/Chicago	US	Estelle	6047509867790
America/Montevideo	UY	Durazno	1370485031424
Asia/Bangkok	TH	Bang Ban	2081256266448
Europe/Helsinki	FI	Kallio	4993420698352
Asia/Manila	PH	Antipolo	2646450999358
Australia/Melbourne	AU	Frankston South	0884501739368
America/Chicago	US	Huntley	7336001736741
Asia/Kolkata	IN	Kangayam	6180803278968
Asia/Shanghai	CN	Longgang	7912091007826
Asia/Karachi	PK	Sangla Hill	9616740571901
Africa/Tripoli	LY	Ghat	7015626307344
Europe/Sofia	BG	Smolyan	8175704882633
Asia/Tokyo	JP	Minokamo	4182604910124
America/New_York	US	Clermont	6342967159068
Africa/Kampala	UG	Arua	7755535803918
Asia/Manila	PH	San Jose	7884536333473
Europe/Moscow	RU	Kovylkino	4300952822474
America/New_York	US	Scotch Plains	9140901654795
America/Denver	US	Carlsbad	6663266890033
Asia/Jerusalem	IL	Ganei Tikva	8701336845267
America/Sao_Paulo	BR	Soledade	3680996836851
Asia/Taipei	TW	Magong	0084774604626
Europe/Warsaw	PL	Zgorzelec	9557227019434
Asia/Manila	PH	Dipolog	3095778606148
Asia/Kolkata	IN	Parola	7438198464862
Europe/Berlin	DE	Weimar	0185392051943
Asia/Tokyo	JP	Inawashiro	2544406098332
Europe/Amsterdam	NL	Schiebroek	9179976143118
Europe/Rome	IT	Agrigento	2274273748237
Europe/Rome	IT	Chiavari	8349319180082
America/Havana	CU	Corralillo	3207366245992
Europe/Berlin	DE	Rudolstadt	9803102820429
America/New_York	US	Martinsburg	9193751530610
Europe/Moscow	RU	Shushary	8343876661251
Asia/Kolkata	IN	Gorakhpur	0511082808786
Europe/Paris	FR	Bron	0291530712246
Asia/Shanghai	CN	Jiangyan	9597521198589
Africa/Algiers	DZ	Thenia	3165206755165
Europe/Rome	IT	Mesagne	9683339874989
Asia/Bangkok	TH	Roi Et	2350191880867
Asia/Tokyo	JP	Fujioka	2303362337486
America/El_Salvador	SV	Ilopango	6199676463784
Europe/Berlin	DE	Nidderau	3957342481349
Europe/Skopje	MK	Saraj	2570091596181
Asia/Kolkata	IN	Parola	8568460340637
Africa/Lagos	NG	Yenagoa	5023261355325
Asia/Shanghai	CN	Pucheng	9411216736736
America/Bogota	CO	San Carlos	3012797299250
Asia/Shanghai	CN	Xinzhou	0454999303206
Australia/Melbourne	AU	Carnegie	5475844844168
America/Chicago	US	Tupelo	5578617326738
America/Chicago	US	Hutto	5863822190107
Europe/Vienna	AT	Floridsdorf	5925430129532
Asia/Manila	PH	Tupi	4620162890453
America/Sao_Paulo	BR	Itaperuna	2848454407765
Europe/Moscow	RU	Kashira	3984341536480
America/El_Salvador	SV	Ilopango	6656985950874
Africa/Casablanca	MA	Oulmes	1765260898079
America/Argentina/Buenos_Aires	AR	Tandil	5877669552295
America/New_York	US	Kensington	6706975496414
America/Los_Angeles	US	Indio	6964313553810
America/Santiago	CL	Ovalle	9438349864204
America/Phoenix	US	Gilbert	0295853090180
Europe/Rome	IT	Misterbianco	7319916439464
Asia/Yekaterinburg	RU	Saraktash	3798858907394
America/Chicago	US	Huntley	3014534953265
America/Glace_Bay	CA	Sydney	0791750130061
America/Chicago	US	Fairview Heights	5484283558888
America/Costa_Rica	CR	Liberia	2569528243293
Asia/Tokyo	JP	Sasayama	3476817565945
Europe/Berlin	DE	Eppingen	0202764088014
Africa/Dar_es_Salaam	TZ	Kidodi	4835772574932
Asia/Tokyo	JP	Karatsu	4272705936267
Asia/Kolkata	IN	Bachhraon	6937214600792
Asia/Shanghai	CN	Yingkou	1898016209222
Indian/Reunion	RE	Saint-Denis	9407198946041
Asia/Vladivostok	RU	Nikolayevsk-on-Amure	1951153812806
Pacific/Honolulu	US	Kahului	6173302934978
Europe/London	GB	Poulton-le-Fylde	8064124487873
Europe/Rome	IT	Agrigento	6764566120025
America/New_York	US	Sicklerville	0184518552203
Asia/Manila	PH	San Jose	9934604149845
Europe/Moscow	RU	Yablonovskiy	3329673086744
Africa/Gaborone	BW	Tonota	0730361709754
America/Bogota	CO	San Carlos	6048673853756
Asia/Tokyo	JP	Fujioka	2072774395536
Europe/Berlin	DE	Bad Honnef	7744364147577
Africa/Porto-Novo	BJ	Tchaourou	5100206369415
Europe/Kiev	UA	Artsyz	5751691642370
Asia/Shanghai	CN	Boli	4611247736971
Europe/Helsinki	FI	Kallio	2359939034357
Europe/Rome	IT	San Giuliano Milanese	8887919771069
America/New_York	US	Gainesville	8083643364557
America/Los_Angeles	US	Palm Desert	4404593251980
Europe/London	GB	High Wycombe	9883210747665
Europe/Madrid	ES	Segundo Ensanche	7645431101372
Europe/Berlin	DE	Wittenau	5564273277538
Europe/Rome	IT	Cordenons	7192258397315
Europe/Berlin	DE	Siegburg	2942221645593
Africa/Nairobi	KE	Nyahururu	6732724276303
Asia/Tokyo	JP	Gero	6032599251130
Europe/Warsaw	PL	Brzeg	6865796994308
Europe/Kiev	UA	Shepetivka	9720398668262
America/Los_Angeles	US	Lompoc	2563149868668
America/New_York	US	Punta Gorda Isles	9055149334104
Asia/Seoul	KR	Eisen	1738918610101
Europe/Berlin	DE	Nidderau	4153452420592
Africa/Lagos	NG	Lagos	5682656740537
Europe/Berlin	DE	Trossingen	6183737804586
Asia/Karachi	PK	Kot Addu	9639590071537
America/Maceio	BR	Aracaju	0633423812266
America/New_York	US	Punta Gorda Isles	0842036468535
Asia/Kolkata	IN	Aklera	7903259499676
Asia/Shanghai	CN	Yingkou	5982790968799
America/Chicago	US	Estelle	7863737019638
Asia/Kolkata	IN	Lal Bahadur Nagar	9662444748897
Asia/Shanghai	CN	Changshu City	2049920847171
Asia/Kuching	MY	Donggongon	9298362139983
Asia/Manila	PH	Antipolo	6112713832282
Europe/Madrid	ES	Gandia	1960979029954
Europe/Berlin	DE	Stuttgart	4033103052047
Europe/Berlin	DE	Hofheim am Taunus	5830286311300
America/Chicago	US	Kaukauna	0635397991701
Europe/Amsterdam	NL	Emmeloord	3189077730359
America/Sao_Paulo	BR	Viradouro	3057482158382
America/New_York	US	Bon Air	5643670611135
Europe/Helsinki	FI	Espoo	7316184091301
Europe/Rome	IT	Roseto degli Abruzzi	1812823519121
Asia/Jakarta	ID	Diwek	2723120101614
Europe/Istanbul	TR	Patnos	2994136558857
Asia/Shanghai	CN	Sishui	3429928838095
Asia/Dhaka	BD	Manikchari	9762697476476
Asia/Shanghai	CN	Foshan	1662332809158
America/Mexico_City	MX	Tuxtla	9620556504565
Asia/Shanghai	CN	Nanpiao	1888757142568
America/Havana	CU	Media Luna	8889014652199
Africa/Algiers	DZ	Bordj Zemoura	7012175911022
Africa/Lagos	NG	Shagamu	2679935137761
Europe/Rome	IT	Lanciano	2615246393571
Europe/Berlin	DE	Karben	1885547858975
Europe/Berlin	DE	Hofheim am Taunus	2781147718673
Africa/Gaborone	BW	Tonota	0697856956454
Asia/Tashkent	UZ	Parkent	6916945572578
America/Chicago	US	Columbia Heights	1251262690624
America/New_York	US	Stockbridge	9286956745603
Asia/Kolkata	IN	Moga	2101703314871
Asia/Manila	PH	Antipolo	7122587880738
America/Argentina/Buenos_Aires	AR	Pontevedra	9028283084853
Europe/Moscow	RU	Roslavl’	1138993877084
Africa/Blantyre	MW	Salima	0522905974304
Asia/Hong_Kong	HK	Tsuen Wan	4292744627582
Europe/Istanbul	TR	Aksaray	6191620400500
Africa/Lagos	NG	Ilesa	8018537640301
Asia/Karachi	PK	Jhol	8832346202006
Asia/Shanghai	CN	Zhoushan	5371477321710
Asia/Bangkok	TH	Damnoen Saduak	5970809709839
Asia/Jakarta	ID	Jambi City	2272437273304
Asia/Kolkata	IN	Puducherry	4601533348681
America/Indiana/Indianapolis	US	Granger	4247796726448
America/Chicago	US	San Juan	8317000326613
Europe/Rome	IT	Novara	6512130458186
America/Bogota	CO	Madrid	1189550261815
Europe/Paris	FR	Cavaillon	8216092026800
Asia/Shanghai	CN	Pucheng	3661420266932
America/New_York	US	Palm Valley	6860602041788
Asia/Manila	PH	Guyong	0958905452915
Asia/Jakarta	ID	Pameungpeuk	3641998303154
Asia/Kolkata	IN	Narwar	5607058483905
Asia/Karachi	PK	Naushahra Virkan	5408540283825
Asia/Kolkata	IN	Barpeta	4323232339851
Europe/Kiev	UA	Voznesensk	4015046399083
Asia/Dhaka	BD	Kushtia	0814019457980
America/Recife	BR	Recife	5766544232813
Europe/Berlin	DE	Trossingen	6801127251085
America/New_York	US	Woodbridge	1297622803808
America/New_York	US	Far Rockaway	6630801305611
Africa/Lagos	NG	Ilesa	2438526957207
Africa/Addis_Ababa	ET	Arba Minch	9283655654182
Asia/Qyzylorda	KZ	Kyzylorda	8636928632041
Europe/Berlin	DE	Siegburg	2388984614139
America/Lima	PE	Chosica	9765617060021
America/Los_Angeles	US	Glendale	5262707514678
Asia/Tokyo	JP	Annaka	7154249081443
Europe/Istanbul	TR	Silvan	3427706383454
Asia/Kolkata	IN	Kheda	5422779958057
Europe/Rome	IT	Chiavari	2971443380098
America/Bogota	CO	Socorro	0121365225522
Europe/Moscow	RU	Dyat’kovo	7096261390403
Asia/Aden	YE	Ataq	3424427751005
America/New_York	US	Keene	8577467023016
Africa/Dar_es_Salaam	TZ	Same	4872103744718
America/Chicago	US	Fresno	6934494742617
America/Guayaquil	EC	Milagro	3563669077648
Europe/Rome	IT	Cordenons	8779958499199
Asia/Shanghai	CN	Shuangcheng	3893204860573
Africa/Lagos	NG	Igbara-Odo	2952893211606
America/Denver	US	Saratoga Springs	5461341057057
America/New_York	US	Morningside Heights	0959732996665
America/Los_Angeles	US	South Whittier	4460383816333
Asia/Bangkok	TH	Yasothon	8098142845872
America/Sao_Paulo	BR	Buri	7398203125648
Europe/Skopje	MK	Saraj	2446340799255
Africa/Algiers	DZ	El Achir	6970835105277
America/New_York	US	Cypress Hills	3740203333372
Asia/Kuala_Lumpur	MY	Kulai	9232088425715
Asia/Shanghai	CN	Xinzhou	1714992817087
Asia/Shanghai	CN	Meizhou	3223804887470
Europe/Paris	FR	Bobigny	5999257654393
Asia/Jakarta	ID	Pekanbaru	0070432270814
Asia/Kolkata	IN	Meerut	5368788300138
Europe/Madrid	ES	Villaquilambre	7205724320226
America/New_York	US	Dublin	6528171321167
America/Cuiaba	BR	Nova Xavantina	0742066630998
Africa/Gaborone	BW	Tonota	6510906195891
Asia/Shanghai	CN	Pingyi	5168107429317
Europe/Stockholm	SE	Hudiksvall	4902784502779
Europe/Zagreb	HR	Split	1123455380028
Europe/Rome	IT	Somma Vesuviana	7092453727088
America/Sao_Paulo	BR	Iturama	4889303651586
Europe/Lisbon	PT	Carnaxide	9710028427680
Europe/Madrid	ES	Tudela	5053930926570
Asia/Almaty	KZ	Zaysan	1918519447560
Asia/Kolkata	IN	Leteri	3209225723382
America/Los_Angeles	US	Visitacion Valley	5776869868192
Europe/Kiev	UA	Voznesensk	9390348919999
America/New_York	US	Gainesville	2137767848755
Asia/Tokyo	JP	Yamada	7775443798359
Europe/London	GB	Newbury	1982393044726
Europe/Paris	FR	Lons-le-Saunier	4126767958210
America/New_York	US	Fayetteville	9203390705178
America/New_York	US	Chillum	1904203372300
America/Los_Angeles	US	Palm Desert	9918428455184
America/Los_Angeles	US	Watsonville	0071397294723
Africa/Tunis	TN	Siliana	4374778550026
America/Mexico_City	MX	Acayucan	3302573595653
Asia/Shanghai	CN	Jiangyan	8106075161089
Asia/Shanghai	CN	Beidao	3592834037033
Africa/Tunis	TN	Msaken	5931855727062
Asia/Bangkok	TH	Yasothon	1156022117697
Asia/Manila	PH	Naga	2781825160718
Europe/Berlin	DE	Burscheid	1840108105813
Europe/Berlin	DE	Wittenau	9294735921452
Europe/Rome	IT	Bisceglie	4291603690286
America/New_York	US	Norwalk	3732447094829
Asia/Kuala_Lumpur	MY	Teluk Intan	4625000069756
Europe/Belgrade	RS	Negotin	6973440556809
Asia/Kolkata	IN	Barbil	4539867936932
Europe/London	GB	Walton-on-the-Naze	5318973198682
Africa/Freetown	SL	Freetown	2173124535647
Europe/Kiev	UA	Kherson	9593207268324
America/Bogota	CO	Puerto Colombia	7310633108077
Europe/Samara	RU	Otradnyy	6119201200844
Europe/Berlin	DE	Rudolstadt	6609974855513
America/Panama	PA	Chilibre	6095048244268
Europe/London	GB	Strood	6857134289771
Europe/Moscow	RU	Petrozavodsk	8716726355349
America/New_York	US	Gates-North Gates	3075074969185
Europe/Berlin	DE	Eppingen	4324059696028
Asia/Yekaterinburg	RU	Ishim	7909007320353
America/New_York	US	Fitchburg	6239683168927
Asia/Karachi	PK	Daud Khel	7387870466161
America/Los_Angeles	US	Norco	0671028328973
Europe/Moscow	RU	Stupino	9217452359407
Europe/Istanbul	TR	Sungurlu	1579552314884
America/Chicago	US	Greenville	3489168850783
Europe/Vilnius	LT	Alytus	2000694709904
Asia/Shanghai	CN	Taozhuang	5205758461829
Europe/London	GB	Strood	9275783293517
America/Caracas	VE	Tinaquillo	9975862919085
Asia/Jakarta	ID	Diwek	8591083398679
America/Los_Angeles	US	Keizer	1763126536691
Asia/Yangon	MM	Kyaikto	6801353641995
America/Sao_Paulo	BR	Itaperuna	0952373399697
Europe/Rome	IT	Ariccia	0521922471537
Europe/Lisbon	PT	Albufeira	3605024721589
Europe/Kiev	UA	Kherson	4306090702067
America/Sao_Paulo	BR	Carlos Barbosa	4440190741493
Asia/Tokyo	JP	Ina	8989100301052
America/Chicago	US	Brenham	9487442194978
Asia/Jakarta	ID	Diwek	3422444614358
Asia/Yangon	MM	Myawadi	9309495248128
Asia/Dili	TL	Maliana	2965630185597
America/New_York	US	Mechanicsville	5194721605516
America/Mexico_City	MX	Guanajuato	0014942891312
America/Toronto	CA	Beaconsfield	7834212814161
Asia/Ho_Chi_Minh	VN	Sa Dec	7247554966670
Africa/Dar_es_Salaam	TZ	Nyangao	5219007822224
Africa/Casablanca	MA	Temara	8527110061353
Asia/Kolkata	IN	Parola	6662492423794
America/New_York	US	Gates-North Gates	2035465713163
America/Mexico_City	MX	Casa Blanca	0592312771575
America/Argentina/Cordoba	AR	Rafaela	0537369143555
America/New_York	US	Fitchburg	1497408259649
Europe/Istanbul	TR	Aksaray	4908845146159
Europe/Moscow	RU	Danilov	1618778763141
Europe/Oslo	NO	Harstad	0222336055534
America/New_York	US	Jersey City	1945848047949
Asia/Tokyo	JP	Sasayama	4007320660415
Asia/Manila	PH	Guyong	6642230358649
America/Lima	PE	Chosica	8694271442823
Europe/Kiev	UA	Lutsk	3766492499049
America/New_York	US	Lutz	2371424327010
America/Mazatlan	MX	Acaponeta	9091136784866
America/New_York	US	Bon Air	2899397035775
Europe/Paris	FR	Lons-le-Saunier	4046041242562
Asia/Jakarta	ID	Kudus	7558662552571
Asia/Vladivostok	RU	Lesozavodsk	1182642153746
America/Argentina/Cordoba	AR	Rafaela	2346355640361
Europe/Rome	IT	Ventimiglia	8641571330268
Europe/Berlin	DE	Weimar	7959398135036
America/Chicago	US	Abilene	1215830082709
Africa/Dar_es_Salaam	TZ	Magomeni	6511089411778
Asia/Bangkok	TH	Roi Et	2570665360460
Europe/London	GB	Lymington	9125109302198
Europe/Berlin	DE	Halstenbek	7074031660390
Asia/Seoul	KR	Goyang-si	2678321315868
America/Lima	PE	Yunguyo	9165317630867
Africa/Windhoek	NA	Okahandja	1150637170689
America/Port_of_Spain	TT	Port of Spain	6437166301612
Asia/Kolkata	IN	Leteri	0551465419222
Pacific/Auckland	NZ	Timaru	0760536230417
Europe/Moscow	RU	Severodvinsk	1156938130421
Asia/Manila	PH	Naga	3120480713997
Europe/Moscow	RU	Kashira	1104777970494
Europe/Prague	CZ	Most	6368176564103
Europe/Paris	FR	Montpellier	7437215972403
Europe/Sofia	BG	Smolyan	7728607916632
America/Los_Angeles	US	Riverbank	5368212580785
Asia/Kolkata	IN	Madhipura	9815772433069
Europe/Kiev	UA	Hlukhiv	9173168803576
Europe/London	GB	Mexborough	7598198243604
Europe/Rome	IT	Ventimiglia	1593262414047
Asia/Yangon	MM	Dawei	8000825210891
Europe/Istanbul	TR	Patnos	5532055793897
America/New_York	US	Scotch Plains	3812282322377
America/Chicago	US	Kaukauna	3593338231781
Asia/Karachi	PK	Bhit Shah	5277931586957
Asia/Kolkata	IN	Gariadhar	2591759911177
Africa/Algiers	DZ	Bordj Zemoura	7051923642917
Asia/Dhaka	BD	Manikchari	9106519890581
Indian/Reunion	RE	Saint-Denis	6894340803926
Europe/Berlin	DE	Hechingen	1588744122206
Africa/Addis_Ababa	ET	Arba Minch	4144855085785
Asia/Damascus	SY	Binnish	4423083540724
Europe/Amsterdam	NL	Zeist	4511097909689
Asia/Karachi	PK	Naushahra Virkan	6829863674579
Europe/London	GB	Arbroath	0225082294769
Europe/Istanbul	TR	Yakuplu	0213877157498
Asia/Jerusalem	IL	Ramla	6306499344491
Europe/Amsterdam	NL	Zeist	7879280842869
Europe/Oslo	NO	Harstad	6248032796810
Europe/Amsterdam	NL	Schiebroek	9582895435262
Europe/Skopje	MK	Bogovinje	3350583885899
Europe/Rome	IT	Montecchio Maggiore-Alte Ceccato	1120383925703
Europe/Moscow	RU	Naro-Fominsk	0374092066900
America/New_York	US	Dublin	2123534446767
Africa/Abidjan	CI	Bonoua	4830176450868
Asia/Jakarta	ID	Kediri	8545734864761
America/New_York	US	North Lauderdale	4161510330127
America/Chicago	US	Huntley	7576967357158
Asia/Jakarta	ID	Kudus	4525854926598
America/Los_Angeles	US	Norco	2714961017219
Europe/Berlin	DE	Walsrode	6044213330329
America/Panama	PA	Chilibre	5717920111314
America/Chicago	US	Muskogee	5104484422794
Asia/Tehran	IR	Aleshtar	7086230437505
Asia/Kolkata	IN	Gingee	2255076281954
Africa/Windhoek	NA	Okahandja	6864327328407
America/New_York	US	Dublin	4258492124469
Asia/Manila	PH	La Trinidad	0006403405879
Asia/Kolkata	IN	Kalavoor	2016434568120
America/Tegucigalpa	HN	Olanchito	1992903512492
Asia/Tokyo	JP	Ina	6221197972893
Asia/Kolkata	IN	Sheoganj	2659704577899
Europe/Moscow	RU	Danilov	3357111632413
Asia/Shanghai	CN	Licheng	2300413621426
Europe/Paris	FR	Quimper	8981182988114
America/Mazatlan	MX	Acaponeta	5681248251628
Europe/Berlin	DE	Schwalmtal	1277808691566
America/Los_Angeles	US	Keizer	0864421804575
Europe/Paris	FR	Quimper	6352028606196
America/Chicago	US	Columbia Heights	4471008471172
